reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope_1_emissions_t_co2_e,total_scope_2_emissions_t_co2_e,total_emissions_t_co2_e,emission_intensity_t_co2_e_mwh,grid_connected,grid,primary_fuel,year,controlling_corporation,is_summary,geo_query,latitude,longitude,place_id,formatted_address,geocode_status
CONTRACT POWER AUSTRALIA PTY LTD,Meekatharra Town Powerstation,F,WA,22390.0,6220.0,4295.0,0.0,4295,0.69,Off,Off-grid,Diesel,2020,,False,"Meekatharra Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Mt Magnet Town Powerstation,F,WA,14654.0,4070.0,2469.0,0.0,2469,0.61,Off,Off-grid,Gas,2020,,False,"Mt Magnet Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,F,WA,3325.0,923.0,667.0,0.0,667,0.72,Off,Off-grid,Diesel,2020,,False,"Norseman Gold Power Station, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Sandstone Town Powerstation,F,WA,2261.0,628.0,481.0,0.0,481,0.77,Off,Off-grid,Diesel,2020,,False,"Sandstone Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Wiluna Town Powerstation,F,WA,9129.0,2536.0,1781.0,0.0,1781,0.7,Off,Off-grid,Diesel,2020,,False,"Wiluna Town Powerstation, WA, Australia",,,,,
CONTRACT POWER AUSTRALIA PTY LTD,Yalgoo Town Powerstation,F,WA,3747.0,1041.0,857.0,0.0,857,0.82,Off,Off-grid,Diesel,2020,,False,"Yalgoo Town Powerstation, WA, Australia",,,,,
CWF HOLDINGS PTY LTD,Collgar Wind Farm,F,WA,2465782.0,684939.0,214.0,778.0,992,0.0,On,SWIS,Wind,2020,,False,"Collgar Wind Farm, WA, Australia",,,,,
CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,F,NSW,1363871.0,378853.0,14.0,0.0,14,0.0,On,NEM,Wind,2020,,False,"Boco Rock Wind Farm Pty Ltd, NSW, Australia",,,,,
CWP RENEWABLES PTY LTD,Crudine Ridge Wind Farm,F,NSW,298.0,83.0,1392.0,0.0,1392,16.8,On,NEM,Wind,2020,,False,"Crudine Ridge Wind Farm, NSW, Australia",,,,,
DELTA ELECTRICITY PTY LTD,Vales Point Power Station,F,NSW,26561860.0,7378295.0,6471988.0,99519.0,6571507,0.88,On,NEM,Black Coal,2020,,False,"Vales Point Power Station, NSW, Australia",,,,,
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,F,ACT,138519.0,38478.0,0.0,176.0,176,0.0,On,NEM,Solar,2020,,False,"Royalla Solar Farm, ACT, Australia",,,,,
DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,F,VIC,296736.0,82427.0,5122.0,504.0,5626,0.06,On,NEM,Wind,2020,,False,"Dundonnell Wind Farm, VIC, Australia",,,,,
EDIFY ENERGY PTY. LTD.,Gannawarra Solar Farm Pty Ltd,F,VIC,266259.0,73961.0,17.0,0.0,17,0.0,On,NEM,Solar,2020,,False,"Gannawarra Solar Farm Pty Ltd, VIC, Australia",,,,,
EDIFY ENERGY PTY. LTD.,GESS ProjectCo Pty Ltd,F,VIC,0.0,0.0,15.0,2967.0,2982,0.0,On,NEM,Battery,2020,,False,"GESS ProjectCo Pty Ltd, VIC, Australia",,,,,
EDIFY ENERGY PTY. LTD.,Hamilton Solar Farm Pty Ltd,F,QLD,461866.0,128296.0,74.0,0.0,74,0.0,On,NEM,Solar,2020,,False,"Hamilton Solar Farm Pty Ltd, QLD, Australia",,,,,
EDIFY ENERGY PTY. LTD.,The Daydream Solar Farm Trust,F,QLD,1262615.0,350726.0,34.0,0.0,34,0.0,On,NEM,Solar,2020,,False,"The Daydream Solar Farm Trust, QLD, Australia",,,,,
EDIFY ENERGY PTY. LTD.,The Hayman Solar Farm Trust,F,QLD,390882.0,108578.0,16.0,0.0,16,0.0,On,NEM,Solar,2020,,False,"The Hayman Solar Farm Trust, QLD, Australia",,,,,
EDIFY ENERGY PTY. LTD.,Whitsunday Solar Farm Pty,F,QLD,406085.0,112801.0,73.0,0.0,73,0.0,On,NEM,Solar,2020,,False,"Whitsunday Solar Farm Pty, QLD, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,6270.0,1742.0,48.0,3.0,51,0.03,On,SWIS,Wind,2020,,False,"Bremer Bay Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,780138.0,216705.0,85776.0,0.0,85776,0.4,On,SWIS,Gas,2020,,False,"Cockburn Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,3463536.0,962093.0,890846.0,3840.0,894686,0.93,On,SWIS,Black Coal,2020,,False,"Collie Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,11191.0,3109.0,1613.0,0.0,1613,0.52,Off,Off-grid,Diesel,2020,,False,"Coral Bay Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,F,WA,7979.0,2216.0,0.0,1.0,1,0.0,Off,Off-grid,Wind,2020,,False,"Denham Wind Farm, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,F,WA,52270.0,14520.0,1.0,6.0,7,0.0,Off,Off-grid,Wind,2020,,False,"Esperance Wind Farm, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel Power Station,F,WA,17077.0,4744.0,2240.0,0.0,2240,0.47,Off,Off-grid,Diesel,2020,,False,"Hopetoun Wind Diesel Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,F,WA,10712.0,2975.0,0.0,4.0,4,0.0,On,SWIS,Wind,2020,,False,"Kalbarri Wind Farm, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,F,WA,11264.0,3129.0,3314.0,0.0,3314,1.06,On,SWIS,Gas,2020,,False,"Kalgoorlie Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,2856381.0,793439.0,428789.0,771.0,429560,0.54,On,SWIS,Gas,2020,,False,"Kwinana Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,F,WA,14013497.0,3892638.0,3588105.0,1539.0,3589644,0.92,On,SWIS,Black Coal,2020,,False,"Muja Power Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,F,WA,31585.0,8774.0,6961.0,0.0,6961,0.79,On,SWIS,Gas,2020,,False,"Mungarra Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,F,WA,1794623.0,498506.0,433023.0,0.0,433023,0.87,On,SWIS,Gas,2020,,False,"Pinjar Gas Turbine Station, WA, Australia",,,,,
ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,F,WA,480.0,133.0,100.0,0.0,100,0.75,On,SWIS,Diesel,2020,,False,"Ravensthorpe Power Station, WA, Australia",,,,,
ELLIOTT GREEN CHILDERS PTY LTD,Childers Solar Farm,F,QLD,376268.0,104519.0,0.0,284.0,284,0.0,On,NEM,Solar,2020,,False,"Childers Solar Farm, QLD, Australia",,,,,
ELLIOTT GREEN NEVERTIRE PTY LTD,Nevertire Solar Farm,F,NSW,194563.0,54045.0,0.0,266.0,266,0.0,On,NEM,Solar,2020,,False,"Nevertire Solar Farm, NSW, Australia",,,,,
ELLIOTT GREEN SUSAN RIVER PTY LTD,Susan River Solar Farm,F,QLD,483932.0,134426.0,0.0,348.0,348,0.0,On,NEM,Solar,2020,,False,"Susan River Solar Farm, QLD, Australia",,,,,
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala One Solar Farm,F,SA,917001.0,254722.0,0.0,0.0,0,0.0,On,NEM,Solar,2020,,False,"Bungala One Solar Farm, SA, Australia",,,,,
ENEL GREEN POWER AUSTRALIA PTY LTD,Bungala Two Solar Farm,F,SA,196508.0,54586.0,0.0,0.0,0,0.0,On,NEM,Solar,2020,,False,"Bungala Two Solar Farm, SA, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,21014.0,5837.0,4067.0,0.0,4067,0.7,Off,Off-grid,Diesel,2020,,False,"Aurukun Remote generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,11735.0,3260.0,2291.0,0.0,2291,0.7,Off,Off-grid,Diesel,2020,,False,"Badu Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,52160.0,14489.0,10005.0,0.0,10005,0.69,Off,Off-grid,Diesel,2020,,False,"Bamaga Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,5418.0,1505.0,4805.0,411.0,5216,3.19,On,NEM,Gas,2020,,False,"Barcaldine Power Station Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,4978.0,1383.0,922.0,0.0,922,0.67,Off,Off-grid,Diesel,2020,,False,"Bedourie Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,5989.0,1664.0,1096.0,0.0,1096,0.66,Off,Off-grid,Diesel,2020,,False,"Birdsville Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,4246.0,1179.0,898.0,0.0,898,0.76,Off,Off-grid,Diesel,2020,,False,"Boigu Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,10419.0,2894.0,2094.0,0.0,2094,0.72,Off,Off-grid,Diesel,2020,,False,"Boulia Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,8681.0,2411.0,1660.0,0.0,1660,0.69,Off,Off-grid,Diesel,2020,,False,"Burketown Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,7364.0,2046.0,1527.0,0.0,1527,0.75,Off,Off-grid,Diesel,2020,,False,"Camooweal Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,3597.0,999.0,761.0,0.0,761,0.76,Off,Off-grid,Diesel,2020,,False,"Coconut Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6506.0,1807.0,1116.0,0.0,1116,0.62,Off,Off-grid,Diesel,2020,,False,"Coen Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,5041.0,1400.0,1122.0,0.0,1122,0.8,Off,Off-grid,Diesel,2020,,False,"Darnley Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3076.0,854.0,668.0,0.0,668,0.78,Off,Off-grid,Diesel,2020,,False,"Dauan Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,25877.0,7188.0,4555.0,0.0,4555,0.63,Off,Off-grid,Diesel,2020,,False,"Doomadgee Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,2648.0,735.0,358.0,432.0,790,0.49,On,NEM,Diesel,2020,,False,"Energy Impact - Bromelton Peak Generation Plant - Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,4548.0,1263.0,890.0,0.0,890,0.7,On,NEM,Diesel,2020,,False,"Energy Impact - Generation - Facility, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,21872.0,6076.0,4238.0,0.0,4238,0.7,Off,Off-grid,Diesel,2020,,False,"Gununa Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,2736.0,760.0,646.0,0.0,646,0.85,Off,Off-grid,Diesel,2020,,False,"Hammond Island, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,4131.0,1148.0,845.0,0.0,845,0.74,Off,Off-grid,Diesel,2020,,False,"Jundah Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,18369.0,5103.0,3471.0,0.0,3471,0.68,Off,Off-grid,Diesel,2020,,False,"Kowanyama Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,8084.0,2245.0,1625.0,0.0,1625,0.72,Off,Off-grid,Diesel,2020,,False,"Kubin Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,8990.0,2497.0,1795.0,0.0,1795,0.72,Off,Off-grid,Diesel,2020,,False,"Lockhart River Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,3859.0,1072.0,827.0,0.0,827,0.77,Off,Off-grid,Diesel,2020,,False,"Mabuig Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,5971.0,1659.0,1139.0,0.0,1139,0.69,Off,Off-grid,Diesel,2020,,False,"Mapoon Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7109.0,1975.0,1411.0,0.0,1411,0.71,Off,Off-grid,Diesel,2020,,False,"Murray Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,29191.0,8109.0,5794.0,0.0,5794,0.71,Off,Off-grid,Diesel,2020,,False,"Palm Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,11617.0,3227.0,2291.0,0.0,2291,0.71,Off,Off-grid,Diesel,2020,,False,"Pormpuraaw, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,5696.0,1582.0,1165.0,0.0,1165,0.74,Off,Off-grid,Diesel,2020,,False,"Sabai Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,1628.0,452.0,344.0,0.0,344,0.76,Off,Off-grid,Diesel,2020,,False,"Stephen Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,96473.0,26798.0,16070.0,0.0,16070,0.6,Off,Off-grid,Diesel,2020,,False,"Thursday Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,4906.0,1363.0,1002.0,0.0,1002,0.74,Off,Off-grid,Diesel,2020,,False,"Warraber Island Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,15905.0,4418.0,3131.0,0.0,3131,0.71,Off,Off-grid,Diesel,2020,,False,"Wasaga Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,3981.0,1106.0,773.0,0.0,773,0.7,Off,Off-grid,Diesel,2020,,False,"Windorah Remote Generation, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,6040.0,1678.0,1197.0,0.0,1197,0.71,Off,Off-grid,Diesel,2020,,False,"Yam Island, QLD, Australia",,,,,
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,4923.0,1367.0,1017.0,0.0,1017,0.74,Off,Off-grid,Diesel,2020,,False,"York Island, QLD, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,112880.0,31356.0,26864.0,1254.0,28118,0.86,On,NEM,Gas,2020,,False,"Hallett Power Station, SA, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,585742.0,162706.0,122828.0,6001.0,128829,0.75,On,NEM,Gas,2020,,False,"Jeeralang Power Station, VIC, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,18698302.0,5193973.0,4395580.0,32658.0,4428238,0.85,On,NEM,Black Coal,2020,,False,"Mt Piper Power Station, NSW, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,3286246.0,912846.0,487991.0,20553.0,508544,0.53,On,NEM,Gas,2020,,False,"Newport Power Station, VIC, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,5254210.0,1459503.0,538885.0,4889.0,543774,0.37,On,NEM,Gas,2020,,False,"Tallawarra Power Station, NSW, Australia",,,,,
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,34777548.0,9660430.0,12363773.0,160243.0,12524016,1.28,On,NEM,Brown Coal,2020,,False,"Yallourn Power Station, VIC, Australia",,,,,
ESPERANCE POWER STATION PTY LTD,Esperance Power Station,F,WA,238961.0,66378.0,53217.0,0.0,53217,0.8,Off,Off-grid,Gas,2020,,False,"Esperance Power Station, WA, Australia",,,,,
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,1526.0,424.0,864.0,258.0,1122,2.04,On,NEM,Diesel,2020,,False,"Essential Energy Generation Facility - Broken Hill Gas Turbine, NSW, Australia",,,,,
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,90058.0,25016.0,17371.0,0.0,17371,0.69,Off,Off-grid,Gas,2020,,False,"Exmouth Power Station Pty Ltd, WA, Australia",,,,,
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,767590.0,213219.0,0.0,860.0,860,0.0,On,NEM,Solar,2020,,False,"Finley Solar Farm, NSW, Australia",,,,,
FORTESCUE METALS GROUP LTD,Solomon Power Station,F,WA,1085798.0,301611.0,185244.0,0.0,185244,0.61,Off,Off-grid,Gas,2020,,False,"Solomon Power Station, WA, Australia",,,,,
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,116549.0,32375.0,0.0,0.0,0,0.0,On,NEM,Solar,2020,,False,"Oakey 2 Solar Farm, QLD, Australia",,,,,
GENEX POWER LIMITED,Kidston Solar One - Solar - Qld,F,QLD,430774.0,119659.0,0.0,1272.0,1272,0.0,On,NEM,Solar,2020,,False,"Kidston Solar One - Solar - Qld, QLD, Australia",,,,,
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,1129250.0,313681.0,87.0,179.0,266,0.0,On,NEM,Wind,2020,,False,"Crookwell 2 Wind farm, NSW, Australia",,,,,
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,983883.0,273301.0,160536.0,0.0,160536,0.59,On,SWIS,Gas,2020,,False,"Parkeston Power Station, WA, Australia",,,,,
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,HUGHENDEN SOLAR FARM,F,QLD,104073.0,28909.0,0.0,467.0,467,0.0,On,NEM,Solar,2020,,False,"HUGHENDEN SOLAR FARM, QLD, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,F,TAS,1735689.0,482136.0,0.0,19.0,19,0.0,On,NEM,Hydro,2020,,False,"Bastyan Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,F,TAS,286949.0,79708.0,0.0,0.0,0,0.0,On,NEM,Hydro,2020,,False,"Butlers Gorge Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,F,TAS,805155.0,223654.0,0.0,41.0,41,0.0,On,NEM,Hydro,2020,,False,"Catagunya Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,F,TAS,1487292.0,413137.0,0.0,559.0,559,0.0,On,NEM,Hydro,2020,,False,"Cethana Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Cluny Hydro Power Station,F,TAS,340195.0,94499.0,0.0,13.0,13,0.0,On,NEM,Hydro,2020,,False,"Cluny Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,F,TAS,821449.0,228180.0,0.0,26.0,26,0.0,On,NEM,Hydro,2020,,False,"Devils Gate Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Fisher Hydro Power Station,F,TAS,859447.0,238735.0,0.0,0.0,0,0.0,On,NEM,Hydro,2020,,False,"Fisher Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,F,TAS,24844.0,6901.0,1542.0,0.0,1542,0.22,Off,Off-grid,Wind,2020,,False,"Flinders Island Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Gordon Hydro Power Station,F,TAS,5349196.0,1485888.0,4.0,64.0,68,0.0,On,NEM,Hydro,2020,,False,"Gordon Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,F,TAS,2759787.0,766607.0,0.0,246.0,246,0.0,On,NEM,Hydro,2020,,False,"John Butters Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,King Island Power Station,F,TAS,53159.0,14766.0,4221.0,0.0,4221,0.29,Off,Off-grid,Wind,2020,,False,"King Island Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,F,TAS,250291.0,69525.0,0.0,16.0,16,0.0,On,NEM,Hydro,2020,,False,"Lake Echo Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,F,TAS,62056.0,17238.0,0.0,1.0,1,0.0,On,NEM,Hydro,2020,,False,"Lake Margaret Lower Hydro Power station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,F,TAS,160436.0,44566.0,0.0,5.0,5,0.0,On,NEM,Hydro,2020,,False,"Lake Margaret Upper Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,F,TAS,1136297.0,315638.0,0.0,34.0,34,0.0,On,NEM,Hydro,2020,,False,"Lemonthyme Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,F,TAS,1533187.0,425885.0,0.0,48.0,48,0.0,On,NEM,Hydro,2020,,False,"Liapootah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Mackintosh Hydro Power Station,F,TAS,1761927.0,489424.0,0.0,168.0,168,0.0,On,NEM,Hydro,2020,,False,"Mackintosh Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,F,TAS,414294.0,115082.0,0.0,19.0,19,0.0,On,NEM,Hydro,2020,,False,"Meadowbank Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,F,TAS,478075.0,132799.0,0.0,13.0,13,0.0,On,NEM,Hydro,2020,,False,"Paloona Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,F,TAS,18493.0,5137.0,0.0,0.0,0,0.0,On,NEM,Hydro,2020,,False,"Parangana Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,F,TAS,2587472.0,718742.0,0.0,1401.0,1401,0.0,On,NEM,Hydro,2020,,False,"Poatina Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Reece Hydro Power Station,F,TAS,4560088.0,1266691.0,0.0,1093.0,1093,0.0,On,NEM,Hydro,2020,,False,"Reece Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Repulse Hydro Power Station,F,TAS,504655.0,140182.0,0.0,22.0,22,0.0,On,NEM,Hydro,2020,,False,"Repulse Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,F,TAS,192108.0,53363.0,0.0,0.0,0,0.0,On,NEM,Hydro,2020,,False,"Rowallan Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tamar Valley Power Station,F,TAS,361362.0,100378.0,51824.0,1889.0,53713,0.52,On,NEM,Gas,2020,,False,"Tamar Valley Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,F,TAS,2095232.0,582009.0,0.0,92.0,92,0.0,On,NEM,Hydro,2020,,False,"Tarraleah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,F,TAS,1127434.0,313176.0,4.0,58.0,62,0.0,On,NEM,Hydro,2020,,False,"Trevallyn Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tribute Hydro Power Station,F,TAS,762528.0,211813.0,0.0,52.0,52,0.0,On,NEM,Hydro,2020,,False,"Tribute Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,F,TAS,2117208.0,588113.0,0.0,124.0,124,0.0,On,NEM,Hydro,2020,,False,"Tungatinah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,F,TAS,1027502.0,285417.0,0.0,29.0,29,0.0,On,NEM,Hydro,2020,,False,"Wayatinah Hydro Power Station, TAS, Australia",,,,,
HYDRO-ELECTRIC CORPORATION,Wilmot Hydro Power Station,F,TAS,185570.0,51547.0,0.0,54.0,54,0.0,On,NEM,Hydro,2020,,False,"Wilmot Hydro Power Station, TAS, Australia",,,,,
IMPACT INVESTMENT GROUP PTY LTD,Baking Board Solar Farm,F,QLD,145585.0,40440.0,10.0,71.0,81,0.0,On,NEM,Solar,2020,,False,"Baking Board Solar Farm, QLD, Australia",,,,,
IMPACT INVESTMENT GROUP PTY LTD,Karratha Solar Power No 1 Pty Ltd,F,WA,6787.0,1885.0,0.0,10.0,10,0.0,On,NWIS,Solar,2020,,False,"Karratha Solar Power No 1 Pty Ltd, WA, Australia",,,,,
IMPACT INVESTMENT GROUP PTY LTD,Maryrorough Solar Farm,F,QLD,16451.0,4570.0,8.0,61.0,69,0.0,On,NEM,Solar,2020,,False,"Maryrorough Solar Farm, QLD, Australia",,,,,
IMPACT INVESTMENT GROUP PTY LTD,Mount Majura Solar Farm,F,ACT,15876.0,4410.0,0.0,1.0,1,0.0,On,NEM,Solar,2020,,False,"Mount Majura Solar Farm, ACT, Australia",,,,,
IMPACT INVESTMENT GROUP PTY LTD,Swan Hill Solar Farm,F,VIC,128284.0,35634.0,2.0,65.0,67,0.0,On,NEM,Solar,2020,,False,"Swan Hill Solar Farm, VIC, Australia",,,,,
